ID,Name,Age,Height,Weight,Nationality,Overall,Potential,Growth,Club,ValueEUR,WageEUR,ReleaseClause,Position,ContractUntil,ClubJoined,NationalTeam,PreferredFoot,WeakFoot,SkillMoves,AttackingWorkRate,DefensiveWorkRate,PaceTotal,ShootingTotal,PassingTotal,DribblingTotal,DefendingTotal,PhysicalityTotal
247258,L. Ofori,23,181,73,Ghana,67,75,8,Futebol Clube de Famalicão,2300000,3000,5300000,SUB,2024.0,2019,Not in team,Right,3,3,Medium,Medium,73,55,65,75,58,61
257242,G. Giorbelidze,25,174,71,Georgia,67,70,3,SG Dynamo Dresden,1200000,5000,0,SUB,2022.0,2020,Not in team,Left,3,2,High,Medium,75,48,59,66,64,66
259802,J. Estrada,24,178,79,Peru,67,69,2,Universidad Técnica de Cajamarca,1200000,500,2700000,SUB,2021.0,2019,Not in team,Right,3,2,Medium,Medium,76,43,52,56,61,61
209371,B. van Polen,35,179,73,Netherlands,67,67,0,PEC Zwolle,275000,3000,399000,CB,2022.0,2007,Not in team,Right,3,2,Medium,High,60,50,61,66,66,68
226523,F. Brorsson,25,187,83,Sweden,67,70,3,Malmö FF,1200000,3000,1700000,CB,2021.0,2015,Not in team,Right,2,2,Medium,High,67,30,48,52,64,78
190424,E. Adu,30,178,67,Ghana,67,67,0,Mjällby AIF,850000,1000,1100000,CM,2022.0,2021,Not in team,Right,3,3,Low,Medium,47,43,66,71,63,57
262620,Serginho,26,180,76,Brazil,67,68,1,GZT Giresunspor,1200000,5000,2400000,LM,2022.0,2020,Not in team,Right,3,2,High,Low,66,65,63,69,34,64
173531,B. Amos,31,193,76,England,67,67,0,Wigan Athletic,550000,2000,963000,GK,2023.0,2021,Not in team,Right,2,1,Medium,Medium,67,66,68,68,47,65
240859,Berrocal,21,187,72,Spain,67,81,14,Real Sporting de Gijón,2400000,6000,0,SUB,2022.0,2017,Not in team,Right,2,2,Low,Medium,61,35,48,50,67,69
247771,O. Deman,21,181,70,Belgium,67,77,10,KSV Cercle Brugge,2300000,4000,3800000,RW,2023.0,2018,Not in team,Left,3,3,Medium,High,76,64,61,69,45,65
257243,E. Peretz,24,189,84,Israel,67,71,4,RZ Pellets Wolfsberger AC,1500000,5000,2300000,CM,2022.0,2020,Not in team,Right,3,3,High,Medium,70,66,68,65,51,66
230172,Traeira Lopes,29,192,81,Brazil,67,69,2,Juventude,850000,6000,1700000,GK,2024.0,2021,Not in team,Left,1,1,Medium,Medium,61,60,40,67,37,77
234834,K. Andrić,26,189,86,Serbia,66,68,2,Dinamo Zagreb,1100000,500,2500000,RES,2023.0,2019,Not in team,Right,3,3,Medium,Medium,65,66,50,66,22,67
246865,F. Quinteros,22,176,69,Argentina,66,75,9,Club Atlético Banfield,1800000,4000,3100000,SUB,2023.0,2019,Not in team,Left,2,2,Medium,High,67,42,54,63,63,56
257361,Iago López,22,177,66,Spain,66,76,10,CD Mirandés,1800000,2000,3200000,RB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,76,31,54,64,60,66
259921,V. Edvardsen,25,185,86,Sweden,66,69,3,Degerfors IF,1100000,1000,1500000,ST,2022.0,2020,Not in team,Right,3,2,Medium,Low,63,69,58,62,32,73
204882,R. Williams,27,173,67,Australia,66,66,0,Oxford United,900000,4000,1600000,SUB,2023.0,2021,Not in team,Right,3,3,High,High,82,60,61,68,49,71
233298,C. Benitez,31,177,75,Paraguay,66,66,0,12 de Octubre FC,625000,500,1300000,RB,2021.0,2020,Not in team,Right,3,3,High,High,70,44,53,63,64,69
234066,J. Hove,20,177,72,Norway,66,80,14,Strømsgodset IF,2100000,1000,3900000,CAM,2023.0,2018,Not in team,Right,3,3,High,Medium,71,63,65,68,57,67
246048,A. Reyes,21,183,81,Colombia,66,78,12,New York Red Bulls,2000000,2000,3300000,SUB,2022.0,2021,Not in team,Right,3,2,Medium,High,65,33,38,46,66,78
237138,Y. Maziz,23,175,68,France,66,71,5,Seraing,1300000,5000,0,CAM,2022.0,2016,Not in team,Right,3,3,High,Medium,66,63,68,68,32,56
225368,B. Gueye,26,193,84,Senegal,66,68,2,FC Erzgebirge Aue,1100000,3000,1800000,ST,2023.0,2021,Not in team,Right,3,2,Medium,Low,73,63,41,62,21,70
244050,W. Burger,20,190,80,Netherlands,66,77,11,FC Basel 1893,1900000,3000,3200000,SUB,2025.0,2021,Not in team,Left,4,3,Medium,Medium,75,55,63,66,60,73
247378,Y. Machida,31,166,55,Japan,66,66,0,Oita Trinita,725000,2000,906000,SUB,2022.0,2020,Not in team,Right,3,3,High,Medium,90,58,63,68,40,47
232768,T. Wada,30,170,63,Japan,66,66,0,Yokohama F. Marinos,725000,4000,943000,SUB,2022.0,2020,Not in team,Left,4,2,Medium,Medium,56,48,66,65,62,59
184664,A. Collin,35,187,86,France,66,66,0,Philadelphia Union,230000,2000,345000,SUB,2021.0,2019,Not in team,Right,3,2,Low,High,34,46,52,49,62,75
213849,R. González,32,185,80,Chile,66,66,0,Club de Deportes Cobresal,550000,1000,743000,CB,2021.0,2016,Not in team,Left,3,2,Medium,Medium,63,37,58,57,64,74
176472,N. Cabrera,38,191,84,Bolivia,66,66,0,Club Always Ready,150000,500,323000,CB,2021.0,2019,Not in team,Left,3,2,Medium,Medium,53,38,52,44,67,67
241743,U. Segura,28,183,70,Costa Rica,66,66,0,Austin FC,850000,3000,1200000,RES,2021.0,2021,Not in team,Right,3,3,High,High,63,63,66,67,55,66
239191,S. Demhasaj,25,191,78,Kosovo,66,70,4,Grasshopper Club Zürich,1200000,5000,1800000,SUB,2023.0,2020,Not in team,Right,3,2,Medium,Medium,64,69,46,65,29,58
235855,J. Asoro,22,175,75,Sweden,66,73,7,Djurgårdens IF,1800000,3000,2600000,SUB,2024.0,2021,Not in team,Right,3,3,Medium,Medium,88,62,54,72,21,57
240207,Liu Yang,26,184,75,China PR,66,68,2,Shandong Taishan,975000,5000,1600000,LB,2023.0,2016,Not in team,Left,3,2,Medium,Medium,76,53,57,64,62,64
193312,S. Mielitz,31,190,83,Germany,66,66,0,Viktoria Köln,450000,1000,653000,SUB,2022.0,2020,Not in team,Right,4,1,Medium,Medium,66,64,64,68,42,64
210000,M. Gajos,30,174,65,Poland,66,66,0,Lechia Gdańsk,825000,3000,1100000,CDM,2022.0,2019,Not in team,Right,3,3,Medium,Medium,73,66,66,67,61,70
233040,J. Augustinsson,25,185,81,Sweden,66,71,5,Rosenborg BK,1200000,2000,1600000,SUB,2024.0,2021,Not in team,Left,4,2,Medium,Medium,78,49,62,63,59,72
169808,U. Emanuelson,35,176,68,Netherlands,66,66,0,FC Utrecht,350000,4000,525000,SUB,2023.0,2017,Not in team,Left,2,3,Medium,Medium,65,63,68,69,63,61
206161,A. Lazaar,29,184,80,Morocco,66,66,0,Portimonense SC,750000,3000,1600000,SUB,2023.0,2021,Not in team,Left,3,3,High,High,65,55,62,68,65,60
224337,M. Orihuela,29,178,72,Argentina,66,66,0,Atlético Tucumán,750000,4000,1100000,LB,2022.0,2021,Not in team,Left,2,3,Medium,Medium,68,50,62,67,62,55
242769,S. Vines,22,178,68,United States,66,77,11,Royal Antwerp FC,1800000,5000,3100000,SUB,2024.0,2021,Not in team,Left,2,2,High,Medium,71,33,54,63,63,68
244800,Kim Moon Hwan,25,172,64,Korea Republic,66,69,3,Los Angeles FC,1000000,2000,1600000,RB,2022.0,2021,Not in team,Right,3,3,High,High,85,54,61,68,58,60
209954,B. Jopek,27,183,77,Germany,66,66,0,FC Viktoria 1889 Berlin,900000,1000,1300000,CM,2022.0,2021,Not in team,Left,2,3,High,Medium,72,58,67,72,51,67
198178,A. Calisir,31,187,74,Armenia,66,66,0,Silkeborg IF,575000,3000,719000,CB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,63,35,55,59,66,71
190497,D. Hoesen,30,185,82,Netherlands,66,66,0,Austin FC,850000,3000,1200000,SUB,2021.0,2021,Not in team,Right,3,4,High,Medium,71,66,56,67,35,69
255265,J. Perlaza,23,168,68,Ecuador,66,71,5,Barcelona Sporting Club,1300000,500,3000000,SUB,2023.0,2020,Not in team,Left,3,2,Medium,Medium,76,58,60,66,29,54
238656,S. Tigges,22,193,90,Germany,66,73,7,Borussia Dortmund,1800000,13000,3400000,SUB,2024.0,2021,Not in team,Left,4,2,Medium,Medium,57,67,55,55,42,79
258885,Luiz Júnior,20,194,88,Brazil,66,78,12,Futebol Clube de Famalicão,1800000,1000,4099999,GK,2026.0,2019,Not in team,Right,1,1,Medium,Medium,68,66,63,69,30,67
263489,D. Peretz,26,185,75,Israel,66,68,2,Venezia FC,950000,6000,1800000,RES,2024.0,2021,Not in team,Right,3,2,Medium,High,67,54,64,62,63,62
239443,D. McNamara,22,174,72,Republic of Ireland,66,73,7,Millwall,1600000,4000,3400000,RWB,2024.0,2017,Not in team,Right,2,2,High,High,78,38,55,62,61,63
201035,M. Szromnik,28,190,80,Poland,66,67,1,Śląsk Wrocław,675000,2000,962000,GK,2024.0,2020,Not in team,Left,3,1,Medium,Medium,69,64,65,64,49,65
229707,J. Lewis,24,170,68,United States,66,71,5,Colorado Rapids,1300000,2000,2000000,SUB,2026.0,2019,Not in team,Right,3,3,High,Low,77,65,59,72,29,58
186450,M. Carayol,32,177,74,Gambia,66,66,0,Gillingham,675000,3000,1200000,ST,2022.0,2021,Not in team,Right,4,3,High,Low,83,60,59,69,20,57
187218,M. Jiménez,31,182,79,Mexico,66,66,0,Club Deportivo Guadalajara,450000,9000,765000,RES,2022.0,2010,Not in team,Left,2,1,Medium,Medium,63,64,64,69,43,64
209491,T. Meißner,30,191,82,Germany,66,66,0,F.C. Hansa Rostock,700000,3000,1100000,CB,2024.0,2021,Not in team,Right,3,2,Low,Medium,53,38,44,48,66,73
230995,S. Sarr,25,196,75,Senegal,66,70,4,Nîmes Olympique,1100000,2000,2100000,SUB,2023.0,2019,Not in team,Left,3,2,Medium,Medium,58,59,60,61,63,81
236883,M. Anderson,23,180,69,Iceland,66,72,6,Aarhus GF,1300000,4000,1900000,SUB,2024.0,2021,Not in team,Right,4,3,High,High,83,60,64,69,62,68
245849,M. Ross,20,191,81,Denmark,66,75,9,Aalborg BK,1800000,3000,2600000,CB,2025.0,2018,Not in team,Right,3,2,Medium,High,68,26,48,54,66,73
262986,Tomás Silva,21,172,65,Portugal,66,75,9,FC Vizela,1900000,1000,4400000,SUB,2024.0,2021,Not in team,Right,3,3,Medium,Medium,74,51,68,68,53,53
242003,D. Foulon,22,180,78,Belgium,66,75,9,Benevento,1800000,4000,3600000,RES,2023.0,2020,Not in team,Left,3,2,Medium,Medium,72,32,64,65,61,66
214356,J. Malagón,28,185,77,Colombia,66,68,2,América de Cali,850000,1000,1200000,SUB,2022.0,2021,Not in team,Right,2,2,Medium,Medium,58,22,39,50,66,76
240468,L. Guzmán,21,171,67,Argentina,66,75,9,Club Atlético Aldosivi,1900000,3000,0,SUB,2021.0,2018,Not in team,Left,2,3,High,Low,72,58,60,70,37,62
244052,A. El Bouchataoui,21,178,74,Netherlands,66,76,10,RKC Waalwijk,1900000,2000,0,SUB,2022.0,2017,Not in team,Right,3,3,Medium,Medium,67,52,67,69,55,63
187988,F. Sammaritano,35,162,64,France,66,66,0,Dijon FCO,350000,1000,630000,SUB,2022.0,2015,Not in team,Right,4,3,High,Medium,50,61,70,71,26,41
257620,D. Hugi,25,180,78,Israel,66,67,1,Wisła Kraków,1000000,2000,1400000,SUB,2024.0,2021,Not in team,Right,3,3,Medium,Medium,73,65,65,66,22,66
192596,Héctor Rodas,33,190,85,Spain,66,66,0,Odisha FC,400000,500,540000,CB,2024.0,2021,Not in team,Right,3,2,Medium,Medium,45,42,48,45,66,76
247882,R. Cordano,22,185,74,Bolivia,66,74,8,Club Bolívar,1700000,500,4000000,GK,2021.0,2021,Not in team,Right,3,1,Medium,Medium,69,67,65,70,29,65
255561,J. Doig,19,189,71,Scotland,66,79,13,Hibernian,1900000,1000,4500000,LB,2025.0,2019,Not in team,Left,4,3,High,High,72,54,58,64,63,70
244565,E. Erhahon,20,178,66,Scotland,66,76,10,St. Mirren,1900000,2000,3700000,CM,2023.0,2017,Not in team,Left,3,2,Medium,High,73,58,62,66,63,65
251464,I. Van der Brempt,19,191,76,Belgium,66,82,16,Club Brugge KV,2100000,3000,4300000,SUB,2023.0,2018,Not in team,Right,3,3,High,Medium,74,52,57,64,60,67
239686,A. Barylla,24,180,84,Germany,66,70,4,FC Erzgebirge Aue,1100000,2000,1800000,LM,2024.0,2021,Not in team,Right,2,2,Medium,Medium,69,44,56,60,62,75
253254,F. Franco,22,177,73,Paraguay,66,75,9,Club Cerro Porteño,1800000,500,4200000,SUB,2025.0,2019,Not in team,Right,3,2,Medium,High,76,41,62,61,62,70
232007,M. Lis,24,192,83,Poland,66,73,7,Altay SK,1500000,3000,3200000,GK,2024.0,2021,Not in team,Right,2,1,Medium,Medium,68,63,61,70,27,66
214088,C. Dawson,25,193,69,England,66,70,4,Exeter City,925000,2000,0,GK,2022.0,2013,Not in team,Right,3,1,Medium,Medium,65,65,67,68,56,63
241736,Y. Bisseck,20,196,87,Germany,66,79,13,Aarhus GF,1900000,5000,0,CB,2022.0,2018,Not in team,Right,3,2,Medium,High,64,33,44,46,66,72
241992,G. Cortéz,25,178,64,Ecuador,66,71,5,Barcelona Sporting Club,1300000,500,3000000,SUB,2024.0,2020,Not in team,Right,3,3,Medium,Medium,70,60,64,65,38,62
244040,P. Schmidt,27,185,83,Germany,66,66,0,FC Ingolstadt 04,925000,7000,1400000,ST,2024.0,2021,Not in team,Right,3,2,High,Medium,66,66,43,59,27,73
253256,N. Acevedo,22,173,73,Uruguay,66,79,13,New York City FC,2000000,2000,4300000,SUB,2021.0,2020,Not in team,Right,3,3,Medium,High,77,55,59,66,65,64
250953,J. Holúbek,30,180,79,Slovakia,66,66,0,Piast Gliwice,725000,3000,979000,RES,2022.0,2019,Not in team,Left,2,2,High,Medium,73,25,51,62,62,64
192840,M. Đurić,31,198,94,Bosnia and Herzegovina,66,66,0,US Salernitana 1919,725000,12000,1300000,SUB,2022.0,2018,Not in team,Right,3,2,High,Low,50,65,53,55,32,77
262985,Nuno Moreira,22,175,66,Portugal,66,74,8,FC Vizela,1900000,2000,4400000,LW,2024.0,2021,Not in team,Left,3,3,High,Medium,71,62,65,70,33,44
211785,B. Garuccio,26,174,73,Australia,66,67,1,Western United FC,925000,1000,1200000,LB,2022.0,2021,Not in team,Left,3,2,High,Medium,75,52,63,66,60,63
213321,T. Jurić,29,191,85,Australia,66,66,0,Macarthur FC,850000,2000,1100000,ST,2022.0,2021,Not in team,Right,4,3,High,Low,62,69,55,62,45,77
232521,L. Merolla,26,193,85,Argentina,66,71,5,Club Atlético Huracán,1100000,4000,1700000,CB,2023.0,2018,Not in team,Left,2,2,Medium,Medium,47,26,38,43,67,72
236617,T. Vlietinck,23,179,69,Belgium,66,71,5,Oud-Heverlee Leuven,1200000,6000,0,SUB,2022.0,2015,Not in team,Right,4,3,High,Medium,77,57,64,68,60,55
240969,J. Carranza,21,175,75,Argentina,66,75,9,Inter Miami CF,1900000,2000,3200000,SUB,2021.0,2019,Not in team,Right,3,3,High,Medium,68,65,54,67,33,62
232533,Y. Kajikawa,29,185,78,Japan,66,66,0,Yokohama F. Marinos,575000,3000,748000,SUB,2022.0,2020,Not in team,Right,3,1,Medium,Medium,66,63,61,65,32,67
246613,J. Zwarts,22,190,83,Netherlands,66,75,9,SSV Jahn Regensburg,1900000,4000,3300000,SUB,2024.0,2021,Not in team,Left,3,3,High,Medium,82,65,51,65,23,71
210241,D. Buballa,31,187,80,Germany,66,66,0,Viktoria Köln,575000,2000,834000,RES,2023.0,2021,Not in team,Left,3,2,High,High,77,43,59,63,65,73
219458,D. Wheeler,30,180,76,England,66,66,0,Wycombe Wanderers,825000,3000,1400000,SUB,2022.0,2019,Not in team,Right,3,3,Medium,High,78,61,61,68,45,67
206147,M. Antonsson,30,184,80,Sweden,66,66,0,Halmstads BK,850000,3000,0,ST,2021.0,2018,Not in team,Right,4,3,High,High,78,64,57,64,36,75
205894,P. Iliev,29,182,75,Bulgaria,66,67,1,FC Dinamo 1948 Bucureşti,650000,2000,926000,SUB,2022.0,2021,Not in team,Right,3,1,Medium,Medium,66,63,64,71,49,66
202819,C. Forrester,28,175,69,Republic of Ireland,66,66,0,St. Patrick's Athletic,850000,1000,1300000,CM,2021.0,2019,Not in team,Right,4,3,High,Medium,66,62,65,69,60,66
260674,A. Maglica,29,181,73,Croatia,66,66,0,APOEL Nicosia FC,850000,500,1800000,SUB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,58,70,54,62,40,54
253250,R. Redes,21,175,75,Paraguay,66,76,10,Austin FC,1900000,2000,3100000,SUB,2025.0,2020,Not in team,Right,3,4,High,Low,79,62,63,68,45,62
242242,S. Cibois,23,192,83,France,66,72,6,Stade Brestois 29,1100000,3000,2400000,RES,2022.0,2020,Not in team,Right,3,1,Medium,Medium,67,64,66,71,33,61
233794,S. Edera,24,174,70,Italy,66,71,5,Torino F.C.,1300000,10000,2300000,RES,2023.0,2014,Not in team,Left,3,3,High,Low,62,66,63,72,39,35
206402,M. Putnocký,36,195,91,Slovakia,66,66,0,Śląsk Wrocław,90000,1000,122000,SUB,2022.0,2019,Not in team,Right,2,1,Medium,Medium,65,68,64,65,44,69
252483,A. Doughty,21,183,68,England,66,76,10,Stoke City,1800000,6000,3800000,SUB,2023.0,2021,Not in team,Left,3,2,High,Medium,83,46,59,63,56,57
200770,F. Haugen,29,182,76,Norway,66,66,0,Stabæk Fotball,825000,2000,1000000,SUB,2021.0,2021,Not in team,Right,3,3,Medium,Medium,74,66,66,68,58,68
192321,C. Buchtmann,29,175,72,Germany,66,66,0,FC St. Pauli,825000,6000,1300000,RES,2022.0,2012,Not in team,Left,4,3,Medium,Medium,64,64,68,69,58,63
257345,A. Dedić,18,180,67,Bosnia and Herzegovina,66,83,17,RZ Pellets Wolfsberger AC,2100000,2000,0,RB,2022.0,2020,Not in team,Right,3,3,High,Medium,80,57,64,67,59,62
256065,M. Karamoko,21,188,88,France,66,73,7,LASK Linz,1800000,7000,3100000,ST,2024.0,2020,Not in team,Right,3,2,Medium,Medium,82,63,55,64,28,74
241217,G. Hatano,23,198,97,Japan,66,72,6,FC Tokyo,1100000,2000,1600000,GK,2022.0,2016,Not in team,Right,3,1,Medium,Medium,67,66,60,68,26,63
234049,B. Niasse,24,195,77,Senegal,66,73,7,CD Tondela,1500000,2000,3500000,GK,2023.0,2019,Not in team,Right,3,1,Medium,Medium,74,65,60,69,31,56
232513,Y. Chajima,29,166,60,Japan,66,66,0,Sanfrecce Hiroshima,850000,4000,1100000,SUB,2022.0,2014,Not in team,Right,3,2,Medium,Medium,71,58,64,67,49,49
232515,F. Cobos,28,178,78,Argentina,66,66,0,Patronato,775000,5000,1100000,SUB,2022.0,2021,Not in team,Left,3,3,High,Low,64,39,54,65,63,70
205892,B. Tashchy,27,192,90,Ukraine,66,66,0,Pohang Steelers,925000,3000,1200000,SUB,2021.0,2021,Not in team,Right,4,3,Medium,High,68,63,60,64,35,72
254789,S. Mijnans,21,179,70,Netherlands,66,78,12,Sparta Rotterdam,2100000,2000,3500000,RM,2024.0,2019,Not in team,Left,3,2,Medium,Medium,75,60,63,66,54,59
243525,R. Ljubicic,21,178,74,Austria,66,75,9,SK Rapid Wien,1900000,6000,3200000,CDM,2024.0,2021,Not in team,Left,4,3,Medium,High,58,57,65,68,61,68
224854,L. Passerini,26,189,81,Argentina,66,67,1,Cruz Azul,1000000,17000,1800000,RES,2022.0,2021,Not in team,Right,3,2,Medium,Low,43,66,46,57,28,73
241494,M. Jenz,22,190,86,Germany,66,74,8,FC Lorient,1800000,5000,4000000,SUB,2026.0,2021,Not in team,Right,3,2,Medium,Medium,64,29,45,45,66,76
181846,Wang Yongpo,34,176,78,China PR,66,66,0,Shenzhen FC,400000,4000,620000,SUB,2021.0,2020,Not in team,Right,4,3,Medium,Medium,70,65,67,66,55,67
200535,T. Antonis,27,180,73,Australia,66,67,1,Western Sydney Wanderers,975000,3000,1300000,SUB,2024.0,2021,Not in team,Right,5,3,Medium,Medium,66,64,67,67,58,64
221271,T. Pellenard,27,182,78,France,66,67,1,AJ Auxerre,900000,2000,1700000,CB,2026.0,2021,Not in team,Left,3,3,Medium,Medium,58,36,61,63,65,68
224855,G. Byers,25,180,73,Scotland,66,69,3,Sheffield Wednesday,1100000,2000,2000000,SUB,2023.0,2021,Not in team,Right,4,3,Medium,Medium,65,56,62,67,56,62
245573,A. Lomovitskiy,23,181,73,Russia,66,74,8,Spartak Moskva,1900000,12000,3400000,SUB,2023.0,2015,Not in team,Right,3,3,Medium,Medium,78,55,61,71,34,50
240453,S. Niakaté,21,186,76,France,66,75,9,FC Metz,1800000,2000,0,SUB,2022.0,2018,Not in team,Left,3,2,Medium,Medium,68,28,44,61,65,78
236868,Arribas,22,183,68,Spain,66,76,10,AD Alcorcón,1900000,3000,3300000,SUB,2022.0,2016,Not in team,Right,3,3,High,Medium,72,62,61,66,34,60
229701,P. Ochs,24,175,75,Germany,66,73,7,Hannover 96,1600000,6000,2900000,SUB,2022.0,2020,Not in team,Left,3,3,High,Medium,72,63,64,70,61,61
202053,R. Miyaichi,28,183,71,Japan,66,66,0,Yokohama F. Marinos,850000,4000,1100000,SUB,2025.0,2021,Not in team,Right,4,3,Medium,Low,88,55,57,71,26,49
258116,F. Andueza,24,189,80,Uruguay,66,73,7,Club Atlético Central Córdoba,1600000,3000,2600000,SUB,2022.0,2020,Not in team,Left,3,2,Medium,High,60,32,47,54,65,74
191556,Y. Endo,33,168,69,Japan,66,66,0,Kashima Antlers,525000,3000,683000,SUB,2022.0,2007,Not in team,Left,2,3,Medium,Medium,47,61,68,69,42,65
188996,A. Nuhiu,31,197,85,Kosovo,66,66,0,SC Rheindorf Altach,725000,5000,1100000,ST,2023.0,2021,Not in team,Right,4,3,High,High,32,66,59,65,42,78
246340,M. Mudryk,20,175,61,Ukraine,66,76,10,Shakhtar Donetsk,1900000,500,4400000,SUB,2025.0,2018,Not in team,Right,4,4,Medium,Low,81,48,58,73,32,60
240196,F. Escobar,26,185,74,Panama,66,71,5,AD Alcorcón,1100000,3000,1800000,SUB,2023.0,2020,Not in team,Right,2,2,Medium,Medium,77,41,40,45,64,79
215129,M. Dávila,29,172,69,Chile,66,66,0,Club Deportivo Palestino,825000,2000,1100000,CM,2021.0,2021,Not in team,Left,3,2,High,Medium,80,63,66,69,54,61
228668,M. Taylor,31,176,72,England,66,66,0,Oxford United,725000,4000,1300000,ST,2023.0,2020,Not in team,Right,3,3,High,Medium,72,65,57,66,26,64
182617,D. Hylton,32,183,71,England,66,66,0,Luton Town,700000,5000,1300000,SUB,2022.0,2016,Not in team,Right,3,2,High,Medium,63,65,55,62,41,77
229998,D. Schad,24,176,70,Germany,66,70,4,1. FC Kaiserslautern,1100000,1000,1700000,SUB,2023.0,2018,Not in team,Right,3,2,High,High,83,40,55,63,59,64
233068,Iván González,31,181,73,Spain,66,66,0,FC Goa,575000,700,776000,CB,2022.0,2020,Not in team,Right,3,2,High,Medium,67,46,52,52,65,79
260971,R. Piñeiro,22,175,66,Uruguay,66,74,8,Nashville SC,1900000,2000,3200000,RES,2023.0,2021,Not in team,Right,3,3,Medium,Medium,81,60,62,68,26,53
257899,K. Fujimoto,22,176,68,Japan,66,76,10,Gil Vicente FC,1900000,3000,4300000,CM,2023.0,2018,Not in team,Left,4,3,Medium,Medium,74,59,62,69,30,45
253547,E. Pérez,28,174,66,Bolivia,66,66,0,Club Deportivo Jorge Wilstermann,850000,500,1800000,SUB,2021.0,2021,Not in team,Left,2,2,Medium,Low,77,54,60,67,46,65
224875,B. Innocent,25,178,80,Nigeria,66,70,4,Malmö FF,1100000,2000,1500000,CM,2021.0,2017,Not in team,Right,2,3,Medium,High,76,43,54,66,60,83
182122,Zou Zheng,33,178,70,China PR,66,66,0,Qingdao FC,450000,4000,0,RB,2021.0,2019,Not in team,Left,3,3,High,Medium,72,53,63,63,63,63
223594,M. Spano Rahou,26,184,81,Algeria,66,68,2,Valenciennes FC,925000,2000,1700000,SUB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,56,34,47,48,64,78
263529,E. Guerrero,24,165,68,Colombia,66,71,5,Club Independiente Santa Fe,1300000,1000,1900000,SUB,2022.0,2021,Not in team,Right,3,3,Medium,Medium,72,66,56,70,27,46
192616,C. Tănase,34,177,75,Romania,66,66,0,Campionii FC Arges,400000,3000,540000,CAM,2022.0,2021,Not in team,Right,3,3,Medium,Low,57,60,71,66,37,52
257896,N. Patterson,19,178,66,Scotland,66,80,14,Rangers FC,1900000,7000,4600000,SUB,2024.0,2019,Scotland,Right,3,2,High,High,81,44,57,63,62,69
256616,T. Ortega,20,185,72,Argentina,66,76,10,Club Atlético Independiente,1800000,3000,3100000,LB,2023.0,2019,Not in team,Left,3,2,Medium,Medium,72,36,54,67,63,66
189544,S. Wangberg,30,188,85,Norway,66,66,0,Stabæk Fotball,700000,1000,875000,CB,2023.0,2021,Not in team,Right,3,2,Medium,Medium,46,39,50,44,64,76
251240,M. Balda,29,173,67,Ecuador,66,66,0,Guayaquil City FC,850000,500,1800000,ST,2025.0,2021,Not in team,Right,2,2,Medium,Medium,72,63,62,65,54,49
203368,E. Andersen,28,181,73,Norway,66,66,0,Molde FK,850000,2000,1100000,SUB,2022.0,2019,Not in team,Right,2,3,Medium,Medium,72,64,66,63,42,59
262504,J. Blasco,22,185,79,France,66,72,6,Real Sociedad B,1300000,2000,2300000,RB,2022.0,2019,Not in team,Right,3,2,Medium,Medium,67,40,52,53,63,68
254055,L. Ayala,27,170,76,Ecuador,66,66,0,LDU Quito,825000,500,1800000,SUB,2022.0,2019,Not in team,Left,3,2,Medium,Medium,74,55,61,65,62,69
231527,I. Diallo,24,178,74,Côte d'Ivoire,66,73,7,AC Ajaccio,1600000,2000,3100000,LB,2023.0,2018,Not in team,Left,3,2,Low,Medium,68,37,52,61,67,72
170342,P. Huntington,33,191,80,England,66,66,0,Preston North End,400000,9000,760000,RES,2022.0,2012,Not in team,Right,2,2,Low,High,30,32,38,31,67,70
227686,K. Anderson,26,175,71,England,66,67,1,Blackpool,1000000,5000,1900000,LM,2022.0,2020,Not in team,Right,3,3,High,Medium,81,62,59,68,50,55
